,station_id,description,lon,lat,height
4527,08014,GIJON,-5.63,43.53,3.0
4528,08140,VALLADOLID,-4.85,41.72,849.0
4529,08286,CASTELLON DE LA PLAN,0.07,39.95,36.0
4530,08433,MURCIA/SAN JAVIER,-0.8,37.78,5.0
4531,08541,SINES (MONTES CHAOS),-8.83,37.95,98.0
4532,10007,UFS DEUTSCHE BUCHT,7.45,54.17,0.0
4533,10055,WESTERMARKELSDORF,11.07,54.53,3.0
4534,10146,QUICKBORN,9.88,53.73,13.0
4535,10193,UECKERMUENDE,14.07,53.73,1.0
4536,10271,NEURUPPIN-ALT RUPPIN,12.85,52.95,50.0
4537,10338,HANNOVER,9.68,52.47,56.0
4538,10393,LINDENBERG,14.12,52.22,112.0
4539,10444,GOETTINGEN,9.95,51.5,175.0
4540,10488,DRESDEN/FLUGHAFEN,13.75,51.13,230.0
4541,10534,HOHERODSKOPF (VOGELS,9.22,50.52,743.0
4542,10569,PLAUEN,12.13,50.48,386.0
4543,10628,GEISENHEIM,7.95,49.98,118.0
4544,10688,WEIDEN,12.18,49.67,438.0
4545,10743,NIEDERSTETTEN,9.97,49.4,468.0
4546,10803,FREIBURG,7.83,48.02,236.0
4547,10863,WEIHENSTEPHAN,11.7,48.4,470.0
4548,10962,HOHENPEISS.BG,11.02,47.8,977.0
4549,11030,TULLN,16.12,48.32,175.0
4550,11101,BREGENZ,9.75,47.5,424.0
4551,11146,SONNBLICK,12.95,47.05,3106.0
4552,11201,SILLIAN,12.42,46.75,1081.0
4553,11280,MURAU,14.18,47.12,814.0
4554,11380,REICHENAU/RAX,15.83,47.7,486.0
4555,11520,PRAG,14.45,50.02,304.0
4556,11693,DUKOVANY,16.13,49.1,400.0
4557,11858,HURBANOVO,18.2,47.87,115.0
4558,12105,KOSZALIN,16.17,54.2,33.0
4559,12270,MLAWA,20.37,53.1,147.0
4560,12418,LESZNO,16.53,51.83,91.0
4561,12540,RACIBORZ,18.18,50.07,206.0
4562,12772,MISKOLC,20.77,48.08,232.0
4563,12942,PECS/POGANY,18.23,46.0,201.0
4564,13376,KRALJEVO,20.7,43.7,217.0
4565,14256,BILOGORA,17.2,45.88,262.0
4566,14543,JAJCE,17.27,44.35,430.0
4567,15120,CLUJ-NAPOCA,23.57,46.78,410.0
4568,15552,VARNA,27.92,43.2,41.0
4569,16059,TURIN,7.65,45.22,301.0
4570,16149,RIMINI,12.62,44.03,12.0
4571,16280,PONZA,12.95,40.92,184.0
4572,16464,SIRACUSA /SICI,15.28,37.07,1.0
4573,16648,LARISSA,22.42,39.63,74.0
4574,16732,NAXOS,25.38,37.1,9.0
4575,17030,SAMSUN,36.3,41.28,4.0
4576,17195,KAYSERI/ERKILET,35.43,38.82,1055.0
4577,17609,LARNAKA,33.63,34.88,2.0
4578,26298,BOLOGOE,34.05,57.9,188.0
4579,26825,GRODNO,24.05,53.6,134.0
4580,60390,ALGIER,3.25,36.72,25.0
4581,60725,JENDOUBA,8.8,36.48,143.0
4582,62366,KAIRO,31.4,30.13,64.0
4583,A160,FLENSBURG (SCHAEFERH,9.38,54.77,41.0
4584,A480,PUTLOS,10.8,54.32,5.0
4585,B040,DARSSER ORT (SWN),12.5,54.47,4.0
4586,B511,GREVESMUEHLEN,11.17,53.83,25.0
4587,B766,GROSS LUKOW,13.02,53.53,54.0
4588,E067,"LANGEN-HOLSSEL, KREI",8.63,53.7,13.0
4589,E212,MOORMERLAND-NEERMOOR,7.43,53.32,0.0
4590,E355,ROTENBURG (WÜMME),9.33,53.13,32.0
4591,E545,BARNSTORF,8.48,52.7,37.0
4592,E673,CELLE (STADT),10.07,52.62,38.0
4593,E762,LEHRTE-SIEVERSHAUSEN,10.13,52.37,66.0
4594,E871,LIEBENBURG-OTHFRESEN,10.4,52.02,187.0
4595,F108,KARSTAEDT/PRIGNITZ,11.75,53.17,32.0
4596,F325,KREMMEN-GROSS ZIETHE,13.02,52.73,46.0
4597,F545,THYROW,13.23,52.25,43.0
4598,F878,GRAUSTEIN,14.48,51.57,139.0
4599,H119,COESFELD,7.17,51.97,87.0
4600,H281,"LAGE, KREIS LIPPE-HO",8.77,51.93,154.0
4601,H443,WALTROP-ABDINGHOF,7.4,51.6,68.0
4602,H572,ARNSBERG-NEHEIM,7.98,51.47,159.0
4603,H669,ATTENDORN-NEULISTERN,7.88,51.12,311.0
4604,H827,NIDEGGEN-SCHMIDT,6.42,50.67,370.0
4605,J812,SCHMELZ-HUETTERSDORF,6.83,49.42,223.0
4606,K170,HOEHR-GRENZHAUSEN,7.67,50.43,241.0
4607,K295,HOLZHEIM BEI DIEZ,8.05,50.37,155.0
4608,K386,NASTÄTTEN,7.87,50.2,268.0
4609,K515,ZEMMER (FORSTHAUS MU,6.72,49.87,293.0
4610,K650,KIRN,7.48,49.78,181.0
4611,K767,ENKENBACH,7.88,49.53,300.0
4612,L021,TRENDELBURG,9.43,51.58,133.0
4613,L217,BURGWALD-BOTTENDORF,8.82,51.03,293.0
4614,L409,DRIEDORF,8.18,50.63,482.0
4615,L592,TANN/RHOEN,10.02,50.63,395.0
4616,L744,"VILBEL, BAD-DORTELWE",8.73,50.22,125.0
4617,L886,DARMSTADT,8.68,49.88,162.0
4618,M225,MÜHLHAUSEN-GÖRMAR,10.48,51.22,190.0
4619,M488,TEGKWITZ,12.33,50.98,193.0
4620,M756,SCHWARZBURG,11.18,50.63,277.0
4621,M965,BAD LOBENSTEIN,11.63,50.45,500.0
4622,N315,BORN,11.47,52.37,66.0
4623,N553,BADEWITZ BEI ZERBST,12.17,52.02,82.0
4624,N750,SEEGEBIET MANSFELDER,11.68,51.53,154.0
4625,O248,HEYDA BEI RIESA,13.37,51.27,132.0
4626,O510,ALTGERINGSWALDE,12.93,51.08,296.0
4627,O842,DEUTSCHNEUDORF-BRUED,13.48,50.62,688.0
4628,P013,SANDBERG,10.0,50.35,510.0
4629,P062,LUDWIGSSTADT-LAUENST,11.37,50.52,520.0
4630,P104,HEINRICHSTHAL,9.35,50.07,450.0
4631,P158,SCHESSLITZ-KOETTENSD,11.02,49.97,304.0
4632,P197,MAEHRING,12.53,49.92,676.0
4633,P252,ALTENDORF/OBERFRANKE,11.0,49.8,250.0
4634,P299,SCHOENSEE-DIETERSDOR,12.57,49.53,685.0
4635,P333,NUERNBERG-NETZSTALL,11.25,49.43,368.0
4636,P366,SCHWANDORF,12.08,49.33,356.0
4637,P411,HAUNDORF-OBERERLBACH,10.82,49.18,449.0
4638,P453,NITTENAU-HARTING,12.28,49.17,430.0
4639,P505,AURA IM SINNGRUND,9.57,50.18,287.0
4640,P557,HOHENTHANN,12.08,48.67,470.0
4641,P606,GUENZBURG,10.27,48.48,444.0
4642,P656,VILSHEIM-MUENCHSDORF,12.15,48.45,450.0
4643,P678,WURMANNSQUICK-EGELSB,12.77,48.37,475.0
4644,P741,MAISACH-GALGEN,11.2,48.22,530.0
4645,P794,SIMBACH/INN,13.03,48.27,360.0
4646,P831,WIELENBACH,11.17,47.88,550.0
4647,P881,TROSTBERG,12.53,48.03,559.0
4648,P917,SONTHOFEN (FLUSSMEIS,10.27,47.52,730.0
4649,P945,SCHLEHDORF,11.32,47.67,609.0
4650,P965,MIESBACH (KLAERANLAG,11.82,47.8,650.0
4651,P987,GRASSAU,12.48,47.78,540.0
4652,Q053,WALLDUERN,9.4,49.58,404.0
4653,Q152,MOECKMUEHL (LUBW),9.37,49.32,170.0
4654,Q327,"HERRENALB, BAD (LUBW",8.43,48.8,350.0
4655,Q404,RHEINAU-MEMPRECHTSH.,7.98,48.67,131.0
4656,Q485,HERMARINGEN-ALLEWIND,10.27,48.62,468.0
4657,Q622,WOLFACH,8.23,48.3,291.0
4658,Q711,WINDEN,8.02,48.13,303.0
4659,Q762,LANGENENSLINGEN-ITTE,9.33,48.2,777.0
4660,Q870,DONAUESCHINGEN (LAND,8.52,47.97,680.0
4661,Q926,WUTOESCHINGEN-OFTER.,8.38,47.68,398.0
4662,Z902,HOCHGRATBAHN,10.07,47.5,1720.0
4663,Z925,FAHRENBERG,11.32,47.6,1575.0
4664,02542,HALLUM,13.03,58.32,70.0
4665,10384,BERLIN-TEMPELHOF,13.4,52.47,50.0
4666,13463,PODGORICA,19.28,42.43,154.0
4667,26424,DOBELE,23.32,56.62,42.0
4668,26832,LIDA,25.32,53.9,131.0
4669,33177,VLADIMIR-VOLYNSKIJ,24.35,50.83,145.0
4670,33658,CHERNOVTSY,25.97,48.27,136.0
4671,40265,MAFRAQ,36.25,32.37,683.0
4672,02604,HALMSTAD,12.83,56.68,31.0
4673,03041,AONACH MOR,-4.97,56.82,1130.0
4674,03262,TYNEMOUTH,-1.42,55.02,30.0
4675,03776,LONDON/GATWICK,-0.18,51.15,62.0
4676,06250,TERSCHELLING,5.22,53.37,26.0
4677,07695,CAP FERRAT,7.33,43.68,138.0
4678,08547,AVEIRO,-8.73,40.65,8.0
4679,10215,OLDENBURG,8.17,53.18,11.0
4680,10317,OSNABRUECK,8.05,52.25,95.0
4681,10426,PADERBORN,8.62,51.62,213.0
4682,10516,KO-FALKENST.KASERNE,7.58,50.37,84.0
4683,10633,WIESBADEN,8.33,50.05,140.0
4684,10857,LANDSBERG,10.9,48.07,623.0
4685,11143,ZELL A.SEE FL.,12.78,47.3,753.0
4686,11322,MAYRHOFEN,11.85,47.17,647.0
4687,13481,PRISTINA,21.15,42.65,573.0
4688,16085,PORTO TORRES,8.38,40.83,6.0
4689,16292,PONTECAGNANO,14.92,40.62,38.0
4690,17255,KAHRAMANMARES,36.92,37.58,572.0
4691,27613,MOSCOW/SHEREMETYEVO,37.42,55.97,191.0
4692,33846,NIKOLAYEV MATVEYEVKA,31.92,47.05,49.0
4693,34712,MARIUPOL WEST AIRP.,37.5,47.03,68.0
4694,40268,SALT,35.73,32.03,915.0
4695,F9434,RUKLA,24.4,55.05,80.0
4696,F9511,ROMMERSKIRCHEN UMSPW,6.7,51.02,87.0
4697,F9523,WONNEGAU WEST 4,8.13,49.78,181.0
4698,F9535,KUGELBERG O. / W. 6,8.57,49.52,102.0
4699,K1174,HEINSBERG,6.1,51.05,57.0
4700,K1546,HILDESHEIM,9.95,52.18,85.0
4701,K2204,JUELICH,6.42,50.92,91.0
4702,K2301,OFFENBURG,7.95,48.47,155.0
4703,K2635,WORMS,8.38,49.63,91.0
4704,K2701,BADEN BADEN,8.25,48.77,218.0
4705,K2739,VILLINGEN SCHWENN.,8.47,48.05,720.0
4706,K2796,LINDENBERG/ALLGAEU,9.88,47.6,760.0
4707,K3362,BITTERFELD,12.32,51.63,80.0
4708,K3924,SALZGITTER,10.32,52.03,130.0
4709,K4087,ERLANGEN,11.0,49.62,270.0
4710,K4157,MITTENWALD,11.27,47.45,920.0
4711,K4473,SELB,12.13,50.17,535.0
4712,K4540,REIT IM WINKL,12.48,47.67,675.0
4713,N0153,WARENDORF,8.02,51.95,53.0
4714,N0273,LEUTKIRCH,10.02,47.83,655.0
4715,N0445,DONAUWOERTH,10.78,48.72,405.0
4716,N0586,SCHWABMUENCHEN,10.77,48.18,555.0
4717,N0761,KRAICHTAL-GOCHSHEIM,8.75,49.1,170.0
4718,N1043,BALINGEN,8.88,48.28,571.0
4719,N1171,SPANGENBERG,9.67,51.12,260.0
4720,N1354,RENNINGEN,8.95,48.77,405.0
4721,N1613,CRAILSHEIM,10.08,49.13,417.0
4722,N2142,DACHAU,11.45,48.25,483.0
4723,N2228,FRIEDLAND,13.57,53.68,14.0
4724,N2372,DEMMIN,13.05,53.92,17.0
4725,N2475,STRALSUND,13.07,54.3,13.0
4726,N2813,BAD DOBERAN,11.9,54.12,15.0
4727,N3052,PRESSECK,11.55,50.23,620.0
4728,N3265,AUERBACH/OPF.,11.63,49.7,418.0
4729,N3619,HOYERSWERDA,14.25,51.43,135.0
4730,N4032,LUETZELBACH,9.08,49.77,274.0
4731,N4248,ROCHLITZ,12.82,51.05,185.0
4732,N4561,HERZBERG,10.35,51.67,230.0
4733,N5149,RHAUNEN,7.33,49.87,370.0
4734,N5537,TAMBACH-DIETHARZ,10.62,50.8,470.0
4735,N6197,MEUSELWITZ,12.3,51.05,174.0
4736,N6566,ALTENBRAK,10.93,51.73,300.0
4737,N7142,ZEHDENICK,13.35,52.98,46.0
4738,N7539,WITTLICH,6.9,49.98,177.0
4739,N8044,WEITERFELD,7.93,50.73,460.0
4740,N8346,REMSCHEID,7.2,51.2,235.0
4741,N8566,MESCHEDE/HENNE,8.27,51.33,348.0
4742,N8723,WINTERBERG-ALTASTBG.,8.47,51.2,782.0
4743,N9079,OBERHAUSEN,6.82,51.52,33.0
4744,N9357,EISENACH,10.37,50.98,240.0
4745,C0073,BIELEFELD/OLDENTRUP,8.62,52.02,100.0
4746,P0012,LEIBSTADT,8.18,47.6,340.0
4747,P0024,RIVA D. GARDA,10.98,45.93,130.0
4748,P0036,MUENSTER ZENTRUM,7.63,51.97,60.0
4749,P0060,PATSCHERKOFEL,11.48,47.22,2248.0
4750,P0072,MASERA,8.32,46.13,800.0
4751,P0084,MT. BUET,6.88,46.02,3100.0
4752,P0097,SELJORD,8.67,59.5,300.0
4753,P0109,OF-POST D9,13.5,51.6,115.0
4754,P0122,WIELEN,6.75,52.53,20.0
4755,P0134,MESSMAST EMD,7.17,53.38,10.0
4756,P0146,PILSUM,7.33,53.48,10.0
4757,P0159,GMUND/TEGERNSEE,11.75,47.75,500.0
4758,P0172,MITROVICA,20.87,42.9,521.0
4759,P0184,SCHENKLENGSFELD,9.82,50.83,310.0
4760,P0196,EISENBERG,8.08,49.63,248.0
4761,P0208,LANGWEDEL,9.2,52.97,20.0
4762,P0220,OPLADEN,7.0,51.02,57.0
4763,P0232,HOLTE-STUKENBROCK,8.65,51.9,130.0
4764,P0247,WIESENSTEIG,9.62,48.53,756.0
4765,P0259,TRUCHTELFINGEN,9.02,48.23,826.0
4766,P0274,BLIESRANSBACH,7.08,49.17,297.0
4767,P0286,SATOW,11.5,53.57,50.0
4768,P0301,LICHTENBERG,14.25,48.42,926.0
4769,P0314,SAANEN-GSTAAD,7.27,46.5,1100.0
4770,P0326,WELVER,7.92,51.62,114.0
4771,P0354,MEISSNER,9.88,51.23,754.0
4772,P0366,REICHENBACH,14.8,51.13,249.0
4773,P0378,COURMAYEUR,6.98,45.78,1224.0
4774,P0391,HOCHSOELDEN,10.9,47.07,1800.0
4775,P0403,LENZERHEIDE,9.55,46.72,1500.0
4776,P0416,RIBNITZ-DAMGARTEN,12.47,54.27,7.0
4777,P0431,WERBIG,13.2,51.93,110.0
4778,P0445,FRANKFURT/ZEIL,8.68,50.1,100.0
4779,P0457,DALAELVEN,17.0,60.4,69.0
4780,P0469,GAESTRIKLAND,16.0,61.0,290.0
4781,P0481,WITTEN,7.33,51.43,104.0
4782,P0493,ALAGNA,7.93,45.83,1150.0
4783,P0505,MORBACH,7.12,49.82,428.0
4784,P0529,TREGUIER,-3.23,48.78,41.0
4785,P0541,PORTO AZZURRO,10.4,42.77,12.0
4786,P0553,VIVERO,-6.23,42.88,1389.0
4787,P0577,BLEICHERODE,10.6,51.43,270.0
4788,P0610,WRIEZEN,14.13,52.72,35.0
4789,P0622,FREREN,7.53,52.48,37.0
4790,P0635,LEMFOERDE,8.38,52.48,40.0
4791,P0647,NORGRUE1,8.17,53.83,0.0
4792,Y0210,SPANGDAHLEM,6.68,49.97,365.0
4793,E3517,SIDRA,16.68,34.62,0.0
4794,E3634,TAURUS-E,34.0,36.0,0.0
4795,E3809,SUEDL.SARD.,9.37,37.95,0.0
4796,E4007,SARDAIGNE-S,7.48,39.52,0.0
4797,E4204,GOLFE-LION,4.47,42.17,0.0
4798,E4329,SCHW.MEER2,29.23,42.72,0.0
4799,E5203,RHEINMUENDG.,3.0,52.0,0.0
4800,E5405,WESTFR.KUESTE,5.25,53.83,0.0
4801,E5506,NORDSEE3,5.97,55.5,0.0
4802,E5612,NDL.MOEN,12.75,55.2,0.0
4803,E5807,KAP LINDESNES,6.7,58.0,0.0
4804,E6005,UTSIRA-NORD,4.78,60.33,0.0
4805,E427,AHLHORN,8.17,52.9,40.0
4806,F136,KARSTEDTSHOF,12.48,53.1,70.0
4807,G208,EBERTSHAUSEN,10.35,50.13,350.0
4808,G228,KEMNATH,11.88,49.88,507.0
4809,G250,DIETZHOF,11.17,49.7,363.0
4810,G274,BONNHOF,10.78,49.37,400.0
4811,G300,STEINACH,12.62,48.98,350.0
4812,G325,KARLSHULD,11.33,48.67,377.0
4813,G345,HALDENWANG,10.47,48.45,510.0
4814,G369,SCHWABMUENCHEN,10.78,48.18,556.0
4815,G397,SCHWAND,9.65,47.57,520.0
4816,G417,KINDELBRUECK,11.1,51.25,190.0
4817,G462,HEYDENHOF,13.27,53.87,23.0
4818,H308,SONSBECK,6.35,51.6,25.0
4819,H556,ROELVEDER MUEHLE,7.6,51.28,410.0
4820,H933,WISSKIRCHEN,6.72,50.63,211.0
4821,K130,SINZIG,7.18,50.53,206.0
4822,K436,WIERSDORF,6.45,50.0,296.0
4823,K571,BINGEN-GAULSHEIM,7.97,49.97,88.0
4824,K642,NIEDERWOERSSESBACH,7.33,49.77,302.0
4825,K880,HERXHEIMWEYHER,8.25,49.17,144.0
4826,L267,ALHEIM,9.7,51.05,281.0
4827,L562,FREIENSTEINAU,9.4,50.43,430.0
4828,L838,FRANKFURT,8.58,50.08,97.0
4829,M575,GERAER BERG,12.03,50.9,305.0
4830,N891,ELSTER-SAALE-KANAL,12.18,51.35,115.0
4831,P082,SAALEBRUECKE,11.87,50.35,464.0
4832,P332,ZOLLHAUS,11.12,49.4,346.0
4833,P632,HOLLEDAU SUED,11.6,48.55,477.0
4834,Q006,SECKENHEIM,8.55,49.45,100.0
4835,Q824,DACHSBERG-WOLPADINGE,8.12,47.7,880.0
4836,X009,SWIS-PUNKT,7.0,50.92,100.0
4837,X021,SWIS-PUNKT,8.17,48.5,700.0
4838,X033,GREUSSEN,11.0,51.25,100.0
4839,X046,SWIS-PUNKT,11.33,51.5,300.0
4840,X058,SWIS-PUNKT,12.5,49.5,900.0
4841,X098,HOHEGEISS,10.68,51.67,1100.0
4842,X111,SWIS-PUNKT,7.15,50.87,84.0
4843,X123,SWIS-PUNKT,8.52,47.97,742.0
4844,X135,SWIS-PUNKT,7.83,48.37,169.0
4845,X147,SWIS-PUNKT,8.08,50.72,651.0
4846,X207,SWIS-PUNKT,12.45,47.77,500.0
4847,X219,SWIS-PUNKT,12.35,47.97,700.0
4848,X231,SWIS-PUNKT,9.08,48.25,900.0
4849,X243,SWIS-PUNKT,9.72,49.9,300.0
4850,X255,SWIS-PUNKT,10.18,50.52,500.0
4851,X267,SWIS-PUNKT,8.78,49.7,500.0
4852,X279,SWIS-PUNKT,8.15,47.78,1100.0
4853,X291,SWIS-PUNKT,8.07,49.88,300.0
4854,X303,SWIS-PUNKT,7.07,50.42,500.0
4855,X315,SWIS-PUNKT,7.87,50.08,300.0
4856,X327,SWIS-PUNKT,8.07,50.67,500.0
4857,X340,SWIS-PUNKT,8.98,51.07,500.0
4858,X352,SWIS-PUNKT,10.02,50.57,700.0
4859,X364,SWIS-PUNKT,10.28,51.77,500.0
4860,X376,EHRINGEN/DONAU,9.72,48.28,520.0
4861,X392,SWIS-PUNKT,11.33,51.53,300.0
4862,X404,SWIS-PUNKT,11.68,50.1,500.0
4863,X416,NEUSTRELITZ,13.05,53.38,64.0
4864,X429,STRAUSBERG,13.88,52.58,73.0
4865,X441,SWIS-PUNKT,10.58,50.73,900.0
4866,X453,SWIS-PUNKT,10.5,50.93,300.0
4867,X465,SWIS-PUNKT,8.4,53.37,100.0
4868,X477,SWIS-PUNKT,9.55,51.8,500.0
4869,Z910,TEGELBERG-RUECKEN,10.78,47.55,1680.0
4870,F9703,DONCASTER SHEFFIELD,-1.0,53.48,17.0
4871,17289,BODRUM/MILAS,27.67,37.25,6.0
4872,26737,VARENA,24.55,54.23,109.0
4873,E931,BERKA,10.12,51.68,136.0
4874,P832,STARNBERG-PERCHTING,11.27,47.98,675.0
4875,Q732,KOENIGSFELD/SCHWARZW,8.43,48.13,730.0
4876,01385,HAMAR-STAVSBERG,11.07,60.82,221.0
4877,02493,SOEDERARM,19.42,59.75,15.0
4878,02616,FALSTERBO,12.82,55.38,3.0
4879,02974,HELSINKI/VANTAA,24.97,60.32,51.0
4880,03100,TIREE,-6.88,56.5,12.0
4881,03292,BRIDLINGTON,-0.18,54.08,15.0
4882,03482,MARHAM,0.57,52.65,23.0
4883,03740,LYNEHAM,-1.98,51.5,145.0
4884,03866,ST.CATHERINE'S POINT,-1.3,50.58,16.0
4885,03980,MALIN HEAD,-7.33,55.37,20.0
4886,06180,KOPENHAGEN,12.67,55.63,5.0
4887,06344,ROTTERDAM,4.45,51.95,-5.0
4888,06476,ST.HUBERT,5.4,50.03,563.0
4889,06612,LA CHAUX DE FONDS,6.8,47.08,1018.0
4890,06633,BUCHS-SUHR,8.08,47.38,387.0
4891,06651,SCHUEPFHEIM,8.02,46.95,742.0
4892,06675,EINSIEDELN,8.77,47.13,910.0
4893,06693,EBNAT-KAPPEL,9.12,47.27,623.0
4894,06727,VISP,7.83,46.3,639.0
4895,06760,LOCARNO-MONTI,8.78,46.17,367.0
4896,06790,SCHIERS,9.67,46.97,626.0
4897,07015,LILLE,3.1,50.57,48.0
4898,07100,OUESSANT,-5.13,48.47,35.0
4899,07180,NANCY,6.22,48.68,229.0
4900,07260,NEVERS,3.1,47.0,175.0
4901,07475,ST. ETIENNE,4.3,45.53,402.0
4902,07602,BIARRITZ,-1.53,43.47,69.0
4903,07675,LE LUC,6.38,43.38,80.0
4904,08015,OVIEDO,-5.87,43.35,335.0
4905,08141,VALLADOLID,-4.75,41.63,735.0
4906,08306,PALMA,2.73,39.55,4.0
4907,08451,JEREZ DE LA FRONTERA,-6.07,36.75,27.0
4908,08545,PORTO,-8.68,41.23,69.0
4909,10015,HELGOLAND,7.88,54.17,4.0
4910,10091,ARKONA,13.43,54.68,42.0
4911,10147,HAMBURG-FU.,10.0,53.63,16.0
4912,10200,EMDEN-FLUGPLATZ,7.23,53.38,0.0
4913,10281,TROLLENHAGEN,13.3,53.6,71.0
4914,10343,CELLE,10.02,52.6,39.0
4915,10396,MANSCHNOW,14.55,52.55,12.0
4916,10449,LEINEFELDE,10.32,51.38,356.0
4917,10490,DOBERLUG-KIRCHHAIN,13.57,51.65,97.0
4918,10537,NEU-ULRICHSTEIN,9.02,50.75,350.0
4919,10574,CARLSFELD,12.62,50.43,897.0
4920,10635,KL.FELDBG./TS.,8.45,50.22,805.0
4921,10704,BERUS,6.68,49.27,363.0
4922,10756,FEUCHTWANGEN,10.37,49.17,475.0
4923,10805,LAHR,7.83,48.37,156.0
4924,10865,MUENCHEN STADT,11.53,48.17,515.0
4925,10963,GARMISCH,11.07,47.48,719.0
4926,11034,WIEN/CITY,16.37,48.2,171.0
4927,11105,FELDKIRCH,9.62,47.27,438.0
4928,11148,ST.MICHAEL/LUNGAU,13.65,47.1,1094.0
4929,11204,LIENZ,12.8,46.83,659.0
4930,11285,DEUTSCHLANDSBERG,15.23,46.82,354.0
4931,11390,HARTBERG,15.98,47.28,330.0
4932,11538,TEMELIN,14.33,49.2,500.0
4933,11698,KUCHAROVICE,16.08,48.88,334.0
4934,11867,PRIEVIDZA,18.58,48.77,260.0
4935,12120,LEBA,17.53,54.75,2.0
4936,12280,MIKOLAJKI,21.58,53.78,127.0
4937,12424,WROCLAW II,16.88,51.1,120.0
4938,12550,CZESTOCHOWA,19.1,50.82,293.0
4939,12805,SOPRON,16.6,47.68,233.0
4940,12970,KECSKEMET,19.75,46.92,113.0
4941,13378,KOPAONIK,20.8,43.28,1713.0
4942,14280,OSIJEK-CEPIN,18.57,45.5,89.0
4943,14544,BUGOJNO,17.47,44.07,562.0
4944,15145,TIRGU MURES,24.53,46.53,309.0
4945,15614,SOFIA,23.38,42.65,588.0
4946,16066,MILANO/MALPENSA,8.73,45.62,234.0
4947,16158,PISA-S.GIUSTO,10.38,43.68,2.0
4948,16289,NEAPEL,14.3,40.85,88.0
4949,16531,OLBIA/COSTA SMERALDA,9.52,40.9,11.0
4950,16650,LIMNOS,25.23,39.92,5.0
4951,16741,PAROS,25.13,37.02,76.0
4952,17031,CARSAMBA/SAMSUN,36.57,41.25,5.0
4953,17219,IZMIR/ADNAN MENDERE,27.15,38.27,125.0
4954,26314,VENTSPILS,21.53,57.4,2.0
4955,26850,MINSK,27.53,53.87,234.0
4956,34300,KHARKIV,36.13,49.97,154.0
4957,60101,TANGER,-5.9,35.73,19.0
4958,60419,CONSTANTINE,6.62,36.28,694.0
4959,60735,KAIROUAN,10.1,35.67,60.0
4960,A173,SATRUP,9.63,54.68,35.0
4961,A481,HOHWACHT,10.67,54.32,10.0
4962,B085,SAGARD,13.53,54.52,5.0
4963,B525,VENTSCHOW,11.57,53.78,43.0
4964,B818,REDEFIN,11.2,53.35,16.0
4965,E078,"STEINAU,KR.CUXHAVEN",8.87,53.68,1.0
4966,E229,WESTERSTEDE,7.93,53.25,7.0
4967,E364,HEESLINGEN-WIERSDORF,9.33,53.3,27.0
4968,E564,FRANKENFELD-HEDERN,9.4,52.77,18.0
4969,E688,UETZE,10.18,52.47,60.0
4970,E764,SPRINGE,9.57,52.22,98.0
4971,E884,LANGELSHEIM-ASTFELD,10.35,51.93,210.0
4972,F125,KUHBIER,12.08,53.15,63.0
4973,F338,MARWITZ (WASSERWERK),13.18,52.67,33.0
4974,F598,POHLITZ,14.57,52.18,70.0
4975,F925,ELSTERWERDA,13.52,51.45,90.0
4976,H142,LIENEN-KATTENVENNE,7.87,52.12,55.0
4977,H311,XANTEN,6.4,51.7,20.0
4978,H450,FROENDENBERG-HOHENHE,7.78,51.48,240.0
4979,H573,ARNSBERG-MUESCHEDE,8.02,51.42,278.0
4980,H678,LENNESTADT-THETEN,8.03,51.13,286.0
4981,H862,NEUNKIRCHEN-SEELSCHE,7.37,50.83,195.0
4982,J815,NEUNKIRCHEN-WELLESW.,7.23,49.33,236.0
4983,K172,"SELTERS, WESTERWALDK",7.73,50.52,239.0
4984,K300,WINTERSPELT,6.22,50.23,426.0
4985,K418,KÖRPERICH-GAYTALPARK,6.25,49.93,290.0
4986,K517,BEUREN (HOCHWALD),6.92,49.73,505.0
4987,K666,BAYERFELD-STECKWEILE,7.83,49.7,310.0
4988,K784,GRUENSTADT,8.18,49.57,160.0
4989,L031,LIPPOLDSBERG,9.58,51.62,176.0
4990,L222,VOEHL-BUCHENBERG,8.87,51.17,380.0
4991,L411,DILLENBURG,8.27,50.73,314.0
4992,L602,RUNKEL-ENNERICH,8.13,50.38,168.0
4993,L751,NIDDERAU-ERBSTADT,8.87,50.27,162.0
4994,L891,ROEDERMARK-OBER-RODE,8.83,49.98,137.0
4995,M259,FREIENBESSINGEN,10.77,51.23,296.0
4996,M500,PONITZ,12.42,50.85,222.0
4997,M765,ROCKENDORF,11.52,50.68,280.0
4998,M978,HIRSCHBERG,11.82,50.4,446.0
4999,N345,ZIELITZ,11.67,52.3,52.0
5000,N563,DUEBEN,12.38,51.93,95.0
5001,N815,"BIBRA, BAD-ALTENRODA",11.58,51.23,267.0
5002,O251,STRAUCH,13.58,51.37,128.0
5003,O536,NOSSEN,13.3,51.05,308.0
5004,O846,MARIENBERG-RUEBENAU,13.3,50.58,727.0
5005,P022,OSTHEIM V.D. RHOEN,10.22,50.45,312.0
5006,P066,KRONACH,11.32,50.25,312.0
5007,P106,GROSSOSTHEIM,9.08,49.92,110.0
5008,P164,THURNAU-TANNFELD,11.4,49.98,513.0
5009,P198,TIRSCHENREUTH-LODERM,12.35,49.87,500.0
5010,P257,MOEHRENDORF-KLSEE.,11.02,49.65,268.0
5011,P300,SIMMERSHOFEN-ADELHOF,10.15,49.53,337.0
